application_id,age,income,employment_length,loan_amount,loan_purpose,debt_to_income,credit_history_length,num_credit_lines,utilization_rate,home_ownership,num_delinquencies,default
APP0049061,25,41157,0,6610,medical,0.201,6,11,28.6,MORTGAGE,2,0
APP0049062,46,150408,24,22174,major_purchase,0.321,12,8,19.7,RENT,0,0
APP0049063,29,25589,4,4919,debt_consolidation,0.169,5,3,4.5,RENT,0,0
APP0049064,22,20000,3,7995,major_purchase,0.241,0,5,50.5,MORTGAGE,1,0
APP0049065,52,81327,18,28095,wedding,0.282,31,7,18.3,MORTGAGE,0,0
APP0049066,48,80382,16,45347,vacation,0.278,7,2,18.8,OWN,1,0
APP0049067,27,64622,1,30607,car,0.193,5,2,19.1,RENT,3,0
APP0049068,24,79231,5,38550,car,0.205,0,4,49.4,RENT,0,0
APP0049069,55,25708,22,4345,car,0.153,14,4,37.8,MORTGAGE,1,0
APP0049070,27,66510,1,24885,car,0.244,7,3,26.9,RENT,0,0
APP0049071,21,25289,2,10370,vacation,0.253,2,2,51.1,RENT,3,0
APP0049072,35,27285,16,11310,home_improvement,0.099,15,3,31.2,RENT,1,0
APP0049073,23,83419,1,21279,car,0.203,4,6,20.0,MORTGAGE,0,0
APP0049074,49,92418,13,39216,vacation,0.209,28,10,37.3,RENT,0,0
APP0049075,21,66763,2,17864,medical,0.353,2,3,21.5,RENT,0,0
APP0049076,59,78417,15,11142,vacation,0.135,35,9,16.0,MORTGAGE,0,0
APP0049077,43,81151,11,20126,car,0.142,9,6,52.7,MORTGAGE,0,0
APP0049078,33,51308,1,15801,home_improvement,0.112,14,2,49.2,OWN,0,0
APP0049079,26,76884,4,22401,medical,0.128,7,4,13.0,RENT,0,0
APP0049080,44,80207,23,13898,other,0.305,13,3,29.1,RENT,1,0
APP0049081,54,84444,24,12516,home_improvement,0.135,8,7,25.2,OWN,0,0
APP0049082,51,110937,2,28942,medical,0.175,0,5,23.9,MORTGAGE,1,1
APP0049083,25,133127,5,75007,medical,0.168,3,5,9.2,RENT,0,0
APP0049084,21,50048,0,9794,wedding,0.053,2,1,35.8,MORTGAGE,0,0
APP0049085,21,20000,0,8605,home_improvement,0.326,2,4,24.3,RENT,1,0
APP0049086,46,31878,8,8429,home_improvement,0.153,2,2,26.4,MORTGAGE,1,0
APP0049087,38,44388,18,7235,debt_consolidation,0.095,5,4,46.1,RENT,2,0
APP0049088,32,58482,3,22552,vacation,0.2,10,7,45.6,MORTGAGE,0,1
APP0049089,34,44860,2,19005,medical,0.1,0,2,22.3,MORTGAGE,0,0
APP0049090,61,49398,30,13292,home_improvement,0.111,29,9,47.0,MORTGAGE,0,0
APP0049091,55,59715,29,13852,car,0.325,23,9,57.2,MORTGAGE,1,1
APP0049092,25,20000,3,5683,car,0.195,5,6,55.8,RENT,3,0
APP0049093,30,53169,4,20774,major_purchase,0.096,11,3,44.6,MORTGAGE,0,0
APP0049094,30,53646,2,17390,wedding,0.104,11,3,28.4,RENT,0,0
APP0049095,39,100304,9,24060,home_improvement,0.101,20,10,34.5,OWN,0,0
APP0049096,43,55022,20,18008,wedding,0.319,7,3,25.9,OWN,0,0
APP0049097,39,23226,17,6103,car,0.201,6,6,46.4,RENT,2,0
APP0049098,49,65119,13,17974,major_purchase,0.172,30,11,26.8,RENT,0,1
APP0049099,29,46052,8,9852,car,0.067,9,5,33.7,RENT,2,1
APP0049100,21,72298,1,4735,other,0.087,1,2,39.7,MORTGAGE,2,0
APP0049101,54,65167,10,19200,car,0.125,12,5,25.6,MORTGAGE,0,0
APP0049102,21,22610,1,16146,wedding,0.289,0,2,14.5,RENT,2,1
APP0049103,27,121963,6,28264,major_purchase,0.206,7,3,11.3,RENT,0,0
APP0049104,24,20000,5,3748,debt_consolidation,0.231,5,3,17.1,RENT,0,1
APP0049105,40,83250,18,43652,wedding,0.168,14,2,41.1,MORTGAGE,1,0
APP0049106,40,148071,0,66335,vacation,0.36,19,5,40.6,RENT,0,0
APP0049107,35,65660,0,37047,other,0.316,7,4,44.1,OWN,0,0
APP0049108,32,81168,3,22844,car,0.202,0,5,7.0,MORTGAGE,1,1
APP0049109,34,54488,5,10716,major_purchase,0.274,9,6,4.9,RENT,0,1
APP0049110,28,48978,8,33895,medical,0.207,1,1,8.8,RENT,3,0
APP0049111,48,39219,18,29081,medical,0.171,27,14,7.3,RENT,1,0
APP0049112,37,67766,4,22900,car,0.311,7,1,23.0,RENT,0,0
APP0049113,43,25920,10,6110,car,0.244,24,10,39.3,MORTGAGE,0,1
APP0049114,21,41824,0,6703,major_purchase,0.236,2,6,29.6,MORTGAGE,2,1
APP0049115,53,33130,23,4992,home_improvement,0.065,5,4,46.0,MORTGAGE,0,0
APP0049116,32,83562,4,19242,debt_consolidation,0.176,10,4,53.9,MORTGAGE,0,0
APP0049117,28,52364,4,9628,debt_consolidation,0.187,5,1,25.4,OWN,0,0
APP0049118,45,67297,21,17999,vacation,0.137,17,6,7.5,MORTGAGE,0,0
APP0049119,46,43994,10,15368,home_improvement,0.092,8,9,8.5,MORTGAGE,0,0
APP0049120,34,39062,2,33121,wedding,0.235,0,3,7.7,RENT,0,0
APP0049121,33,45713,4,13999,major_purchase,0.307,5,2,37.9,MORTGAGE,3,1
APP0049122,41,58484,21,16242,debt_consolidation,0.161,6,2,49.6,MORTGAGE,0,0
APP0049123,36,142146,17,60177,major_purchase,0.243,3,1,13.5,MORTGAGE,0,0
APP0049124,59,151342,25,43783,major_purchase,0.313,11,5,26.9,OWN,1,0
APP0049125,27,59874,2,25446,vacation,0.163,2,9,15.6,RENT,3,1
APP0049126,49,30289,15,13025,medical,0.223,21,9,49.2,RENT,0,0
APP0049127,34,69124,7,21925,car,0.324,5,3,25.9,RENT,0,0
APP0049128,56,60960,23,13434,other,0.119,22,15,30.7,RENT,2,0
APP0049129,29,90451,0,37226,medical,0.16,9,5,27.3,RENT,0,0
APP0049130,25,24950,3,21889,vacation,0.323,3,4,9.6,MORTGAGE,0,0
APP0049131,46,85661,3,13986,debt_consolidation,0.147,25,9,25.7,MORTGAGE,0,0
APP0049132,39,89410,15,64007,medical,0.304,8,9,17.8,MORTGAGE,1,0
APP0049133,32,57768,11,10637,car,0.173,0,2,25.5,RENT,1,0
APP0049134,50,42466,28,17422,other,0.254,21,9,5.0,RENT,0,0
APP0049135,39,28245,1,13132,medical,0.15,20,13,24.9,RENT,1,0
APP0049136,39,77982,0,17189,debt_consolidation,0.143,5,4,12.8,OWN,0,0
APP0049137,44,63714,15,13009,medical,0.101,16,5,39.0,MORTGAGE,0,0
APP0049138,53,102249,30,31169,medical,0.311,19,8,15.9,MORTGAGE,0,0
APP0049139,39,58854,8,5481,major_purchase,0.27,6,6,21.9,RENT,0,0
APP0049140,45,34680,9,14790,wedding,0.199,21,8,11.5,RENT,0,0
APP0049141,56,38158,34,6506,other,0.101,29,11,7.8,MORTGAGE,1,0
APP0049142,37,91011,5,49745,wedding,0.29,6,6,48.1,OWN,0,0
APP0049143,21,36022,2,11789,medical,0.104,1,1,16.0,RENT,0,0
APP0049144,37,52638,14,20833,major_purchase,0.22,9,7,24.2,MORTGAGE,0,0
APP0049145,39,104380,20,60229,major_purchase,0.218,7,1,42.9,RENT,0,1
APP0049146,29,39126,10,5193,medical,0.045,1,6,25.8,RENT,0,0
APP0049147,44,28842,1,11785,wedding,0.248,7,7,22.2,RENT,2,1
APP0049148,49,27888,10,5486,wedding,0.204,1,3,20.1,MORTGAGE,1,0
APP0049149,38,25723,10,6251,car,0.257,12,5,16.7,RENT,0,0
APP0049150,42,32056,10,9250,debt_consolidation,0.152,19,7,18.8,RENT,1,0
APP0049151,48,115053,0,58412,major_purchase,0.191,23,12,21.4,RENT,1,0
APP0049152,28,143611,3,54925,home_improvement,0.352,7,7,13.1,RENT,0,0
APP0049153,54,62623,30,12906,other,0.217,2,4,44.2,OWN,0,0
APP0049154,24,35246,1,7610,car,0.11,3,7,21.6,MORTGAGE,1,1
APP0049155,21,40452,1,8062,wedding,0.155,0,4,4.5,RENT,3,1
APP0049156,50,51874,6,7622,car,0.23,27,9,13.1,RENT,0,0
APP0049157,35,64812,14,12881,debt_consolidation,0.204,14,11,69.0,MORTGAGE,0,0
APP0049158,25,81647,0,25197,car,0.137,3,6,32.7,RENT,0,0
APP0049159,52,67085,31,16986,car,0.181,4,8,15.8,OWN,0,0
APP0049160,28,24718,3,6692,other,0.155,1,4,49.2,MORTGAGE,0,0
APP0049161,38,63613,11,11532,wedding,0.119,8,8,0.7,MORTGAGE,0,0
APP0049162,21,80328,0,10945,debt_consolidation,0.185,0,4,9.1,RENT,3,0
APP0049163,34,67218,12,25072,debt_consolidation,0.254,11,10,7.1,OWN,0,0
APP0049164,35,47298,9,11884,debt_consolidation,0.095,11,3,62.8,RENT,0,1
APP0049165,60,113167,22,11725,major_purchase,0.249,14,6,14.6,OWN,0,0
APP0049166,38,48180,11,12620,medical,0.303,0,4,39.3,OWN,1,0
APP0049167,21,62834,0,18848,debt_consolidation,0.312,0,3,16.6,MORTGAGE,0,0
APP0049168,25,101661,1,15478,debt_consolidation,0.129,3,5,18.3,RENT,0,0
APP0049169,33,20000,10,10629,wedding,0.116,4,4,33.6,RENT,0,1
APP0049170,33,39172,13,13286,home_improvement,0.149,8,6,45.1,RENT,0,0
APP0049171,31,22107,7,6759,car,0.198,7,5,5.7,OWN,0,0
APP0049172,52,45370,20,9638,car,0.085,29,13,17.9,RENT,0,0
APP0049173,44,103307,17,37497,debt_consolidation,0.207,23,14,15.4,MORTGAGE,0,0
APP0049174,21,20000,0,4117,wedding,0.183,1,5,40.0,OWN,3,1
APP0049175,35,72962,13,23428,home_improvement,0.166,13,4,46.0,RENT,0,0
APP0049176,32,50612,10,43510,major_purchase,0.251,7,3,50.9,MORTGAGE,0,0
APP0049177,21,40675,0,30215,other,0.259,2,4,39.6,RENT,1,0
APP0049178,57,25013,8,4551,major_purchase,0.19,0,3,6.7,RENT,0,1
APP0049179,47,36123,26,7555,vacation,0.199,0,5,23.3,MORTGAGE,0,0
APP0049180,26,43888,6,9262,car,0.096,2,5,9.3,RENT,1,0
APP0049181,25,40387,6,8642,home_improvement,0.164,6,5,37.2,MORTGAGE,0,0
APP0049182,75,47872,33,24517,medical,0.196,34,11,27.6,RENT,2,1
APP0049183,44,41423,5,6429,home_improvement,0.255,14,6,53.6,OWN,0,0
APP0049184,39,25853,7,5875,home_improvement,0.161,20,10,41.4,RENT,0,0
APP0049185,26,26292,5,6195,wedding,0.329,6,5,17.1,MORTGAGE,0,0
APP0049186,65,74780,16,26556,major_purchase,0.175,36,16,23.5,MORTGAGE,0,0
APP0049187,39,47174,16,20531,home_improvement,0.159,8,6,33.9,OWN,0,0
APP0049188,30,41775,5,6118,wedding,0.21,6,3,18.6,MORTGAGE,2,1
APP0049189,58,64652,6,17492,debt_consolidation,0.165,23,15,53.8,RENT,0,0
APP0049190,57,98130,22,17521,home_improvement,0.182,18,8,21.6,MORTGAGE,0,0
APP0049191,68,37091,1,4355,wedding,0.249,29,8,12.3,RENT,0,0
APP0049192,35,45448,15,38340,other,0.3,10,10,10.7,RENT,1,0
APP0049193,32,44967,6,12877,other,0.284,11,4,29.1,OWN,0,0
APP0049194,32,28778,0,9558,car,0.304,6,4,22.5,RENT,1,0
APP0049195,21,88188,2,19138,vacation,0.107,2,2,29.8,MORTGAGE,2,0
APP0049196,22,54967,3,23923,debt_consolidation,0.221,1,3,24.2,RENT,1,0
APP0049197,32,99402,10,40230,debt_consolidation,0.232,2,2,39.5,MORTGAGE,0,0
APP0049198,44,37468,7,20329,wedding,0.19,5,7,14.5,RENT,1,0
APP0049199,23,33067,2,12619,major_purchase,0.184,2,6,32.1,OWN,0,0
APP0049200,31,79962,0,25955,other,0.225,6,4,30.9,OWN,1,1
APP0049201,43,56872,15,6467,vacation,0.284,8,6,1.5,MORTGAGE,0,0
APP0049202,64,51696,25,5533,debt_consolidation,0.241,13,3,10.7,OWN,0,0
APP0049203,50,189923,17,39807,car,0.158,6,2,36.3,MORTGAGE,0,0
APP0049204,35,40583,10,17971,car,0.276,8,4,10.9,MORTGAGE,0,0
APP0049205,41,76755,3,42505,debt_consolidation,0.325,16,9,22.2,MORTGAGE,0,0
APP0049206,23,54165,4,15135,car,0.382,3,6,76.4,MORTGAGE,1,0
APP0049207,21,52384,0,18570,wedding,0.265,1,3,34.7,MORTGAGE,0,1
APP0049208,21,29339,1,6600,wedding,0.151,2,6,45.1,RENT,0,1
APP0049209,37,60348,1,35849,medical,0.194,12,10,42.6,RENT,1,0
APP0049210,25,44650,1,22119,vacation,0.207,3,6,22.2,RENT,1,1
APP0049211,44,85640,12,34447,other,0.185,10,5,32.1,MORTGAGE,0,0
APP0049212,37,68173,8,32389,car,0.184,11,5,53.9,MORTGAGE,2,0
APP0049213,28,35775,5,11639,medical,0.117,9,7,47.0,RENT,3,1
APP0049214,56,47051,29,24903,other,0.39,29,12,42.9,MORTGAGE,1,0
APP0049215,73,75309,33,26767,vacation,0.392,28,17,20.4,RENT,0,0
APP0049216,21,40998,0,10664,medical,0.169,0,4,24.6,MORTGAGE,2,0
APP0049217,59,146294,5,32650,vacation,0.236,28,10,27.2,MORTGAGE,0,1
APP0049218,42,20000,21,6675,other,0.245,23,11,54.1,RENT,1,0
APP0049219,26,65618,7,14190,medical,0.16,3,4,33.5,RENT,2,0
APP0049220,40,151649,17,28672,home_improvement,0.155,19,6,54.4,OWN,0,0
APP0049221,21,29619,1,21481,car,0.285,2,4,53.2,RENT,2,1
APP0049222,27,20000,0,3170,other,0.098,1,3,11.8,MORTGAGE,1,0
APP0049223,35,37281,8,17785,medical,0.224,8,4,18.0,MORTGAGE,0,1
APP0049224,23,80672,1,27355,car,0.152,3,2,49.6,RENT,2,0
APP0049225,40,42942,16,13241,medical,0.309,20,3,53.3,MORTGAGE,0,0
APP0049226,49,75897,8,22726,medical,0.107,15,6,56.7,RENT,0,0
APP0049227,40,132643,10,35641,vacation,0.117,4,4,6.9,MORTGAGE,0,0
APP0049228,46,94894,14,13330,major_purchase,0.165,26,9,8.3,OWN,2,0
APP0049229,73,185467,15,60157,debt_consolidation,0.267,10,1,67.8,MORTGAGE,0,0
APP0049230,39,46524,5,19495,home_improvement,0.242,7,4,10.4,RENT,1,0
APP0049231,45,76746,16,17781,debt_consolidation,0.145,14,4,33.1,RENT,0,0
APP0049232,22,35877,1,22528,major_purchase,0.287,3,1,18.0,OWN,3,0
APP0049233,40,51673,20,10222,debt_consolidation,0.276,17,10,11.0,MORTGAGE,0,0
APP0049234,48,125142,26,44417,home_improvement,0.124,25,11,39.2,MORTGAGE,0,0
APP0049235,36,29089,11,7428,wedding,0.139,10,4,40.3,MORTGAGE,0,0
APP0049236,49,42639,15,20683,other,0.146,27,13,23.6,MORTGAGE,0,0
APP0049237,41,40337,15,17606,home_improvement,0.335,8,8,12.8,MORTGAGE,0,0
APP0049238,39,54286,9,9046,medical,0.068,12,8,10.4,RENT,0,0
APP0049239,42,121116,3,67800,other,0.203,19,10,14.3,MORTGAGE,0,0
APP0049240,48,49031,13,5848,wedding,0.259,19,11,9.6,OWN,0,0
APP0049241,57,84806,7,21447,major_purchase,0.346,13,4,23.9,RENT,0,0
APP0049242,43,38153,16,9641,home_improvement,0.149,13,5,38.9,RENT,0,0
APP0049243,27,56677,8,21654,medical,0.303,4,7,14.9,RENT,0,0
APP0049244,39,34316,13,5757,medical,0.128,2,3,50.8,MORTGAGE,1,0
APP0049245,46,40190,9,8044,wedding,0.101,25,13,20.0,MORTGAGE,0,0
APP0049246,35,82126,12,6825,major_purchase,0.142,3,7,33.5,RENT,0,1
APP0049247,26,43529,5,19724,medical,0.33,5,5,21.7,RENT,1,0
APP0049248,55,22465,35,7420,major_purchase,0.085,30,18,20.6,RENT,0,0
APP0049249,29,33703,3,8881,wedding,0.164,8,6,8.9,MORTGAGE,0,0
APP0049250,43,102180,17,24832,debt_consolidation,0.138,10,4,17.7,OWN,0,0
APP0049251,41,65177,16,30364,wedding,0.318,2,4,40.1,OWN,0,1
APP0049252,43,139252,13,49032,vacation,0.169,5,8,36.7,MORTGAGE,0,0
APP0049253,21,24738,2,1945,other,0.223,2,3,19.8,RENT,0,0
APP0049254,37,127437,15,37701,debt_consolidation,0.204,14,7,10.8,MORTGAGE,1,0
APP0049255,28,113248,7,11687,wedding,0.132,9,3,19.0,MORTGAGE,2,1
APP0049256,36,26094,1,16838,wedding,0.336,14,7,26.2,MORTGAGE,0,0
APP0049257,47,107574,10,43507,major_purchase,0.321,14,6,37.9,MORTGAGE,0,0
APP0049258,31,69632,6,22854,wedding,0.324,10,3,35.3,MORTGAGE,2,0
APP0049259,29,94734,2,59502,car,0.14,2,3,20.0,RENT,0,1
APP0049260,40,55352,19,9280,home_improvement,0.251,6,3,1.6,OWN,0,0
APP0049261,39,43135,18,16381,debt_consolidation,0.111,18,4,11.1,RENT,0,0
APP0049262,44,21105,22,2840,medical,0.108,11,8,35.9,RENT,2,0
APP0049263,34,58497,11,12700,medical,0.077,10,5,46.7,RENT,0,0
APP0049264,42,36406,22,12164,major_purchase,0.178,10,4,12.7,MORTGAGE,0,0
APP0049265,21,49456,0,34875,major_purchase,0.362,0,1,59.4,RENT,2,0
APP0049266,26,41890,0,21978,major_purchase,0.345,6,4,15.9,RENT,3,1
APP0049267,32,66776,13,24592,major_purchase,0.138,9,10,26.0,RENT,0,0
APP0049268,56,82705,21,53055,wedding,0.292,32,10,21.4,OWN,0,0
APP0049269,36,41872,0,5993,medical,0.178,10,4,13.8,OWN,0,1
APP0049270,40,93598,13,77730,major_purchase,0.175,10,5,37.9,RENT,1,0
APP0049271,21,120178,2,56219,car,0.113,1,7,39.6,RENT,0,1
APP0049272,33,32667,7,3984,debt_consolidation,0.044,14,4,56.6,RENT,1,1
APP0049273,45,42170,13,4348,wedding,0.263,14,8,47.4,RENT,0,0
APP0049274,26,138209,2,59554,car,0.223,4,2,31.7,RENT,0,0
APP0049275,21,24992,2,5921,home_improvement,0.336,0,1,52.0,MORTGAGE,0,0
APP0049276,49,64192,17,10495,medical,0.399,3,5,42.6,OWN,0,0
APP0049277,31,40385,4,12423,vacation,0.097,3,8,19.1,RENT,1,0
APP0049278,39,42204,17,34310,debt_consolidation,0.406,8,4,17.7,MORTGAGE,0,0
APP0049279,31,56016,8,13016,other,0.068,0,2,42.7,RENT,0,1
APP0049280,36,61219,2,8813,wedding,0.265,13,9,11.1,OWN,0,0
APP0049281,21,49228,1,10822,debt_consolidation,0.266,1,2,31.9,OWN,1,1
APP0049282,21,62375,1,21586,other,0.16,2,4,53.7,RENT,0,0
APP0049283,28,73320,2,30869,wedding,0.204,7,4,40.8,RENT,0,1
APP0049284,48,142692,5,47871,debt_consolidation,0.274,3,8,27.2,MORTGAGE,0,0
APP0049285,47,160903,15,88894,vacation,0.255,17,5,8.6,MORTGAGE,0,0
APP0049286,23,60192,2,17830,other,0.255,0,1,46.7,MORTGAGE,1,1
APP0049287,35,125075,4,10946,wedding,0.124,2,6,21.0,OWN,0,0
APP0049288,55,44005,3,16123,vacation,0.259,7,4,16.7,OWN,0,0
APP0049289,29,49731,8,18266,wedding,0.406,9,3,55.4,MORTGAGE,2,0
APP0049290,21,23169,2,8330,medical,0.309,1,2,40.9,RENT,0,1
APP0049291,35,31621,3,23825,vacation,0.423,2,4,41.6,RENT,0,0
APP0049292,34,74296,4,93710,vacation,0.533,0,4,19.6,OWN,0,0
APP0049293,24,44498,0,14691,vacation,0.21,0,1,53.7,RENT,3,0
APP0049294,34,28930,4,8378,medical,0.27,11,3,48.6,MORTGAGE,0,0
APP0049295,21,55925,2,19907,car,0.211,0,3,52.0,RENT,3,1
APP0049296,36,39756,7,15585,vacation,0.14,7,5,13.3,MORTGAGE,0,0
APP0049297,29,65571,10,31492,home_improvement,0.411,3,4,14.0,MORTGAGE,1,0
APP0049298,52,47971,0,18141,home_improvement,0.121,31,10,39.6,OWN,0,0
APP0049299,47,43982,26,7940,vacation,0.196,10,8,61.3,OWN,0,0
APP0049300,27,77837,5,32810,major_purchase,0.144,1,2,29.8,RENT,3,1
APP0049301,35,47634,11,8913,home_improvement,0.27,4,9,24.7,MORTGAGE,0,0
APP0049302,36,21233,5,7161,vacation,0.333,5,2,20.7,MORTGAGE,0,0
APP0049303,41,87204,14,38831,medical,0.272,8,7,57.4,OWN,0,0
APP0049304,39,51459,18,12295,other,0.223,4,7,27.0,OWN,0,0
APP0049305,27,20396,7,3711,vacation,0.158,0,2,19.4,MORTGAGE,0,0
APP0049306,59,80389,36,18841,debt_consolidation,0.455,27,13,26.3,MORTGAGE,0,0
APP0049307,49,107870,7,14024,debt_consolidation,0.079,25,2,50.8,MORTGAGE,1,0
APP0049308,30,24843,0,10321,medical,0.246,4,4,56.3,MORTGAGE,2,1
APP0049309,46,27506,27,9498,other,0.163,15,9,53.2,MORTGAGE,2,0
APP0049310,21,30384,2,17633,home_improvement,0.291,1,2,33.7,RENT,1,0
APP0049311,45,161188,10,35131,debt_consolidation,0.145,9,10,6.3,MORTGAGE,0,0
APP0049312,29,63455,9,16533,debt_consolidation,0.221,6,4,11.7,RENT,1,1
APP0049313,42,115415,12,16048,major_purchase,0.179,11,8,38.5,MORTGAGE,0,0
APP0049314,48,86250,6,22674,debt_consolidation,0.135,7,8,37.1,MORTGAGE,0,0
APP0049315,55,52220,14,14190,home_improvement,0.215,15,9,48.2,RENT,0,0
APP0049316,27,87967,1,28578,medical,0.188,7,4,30.6,RENT,0,0
APP0049317,45,55716,8,16585,debt_consolidation,0.188,23,7,3.8,MORTGAGE,0,0
APP0049318,63,58110,26,15767,vacation,0.228,42,14,7.7,RENT,0,1
APP0049319,38,98078,2,16328,wedding,0.081,16,5,4.9,MORTGAGE,0,0
APP0049320,35,31382,5,7809,medical,0.178,2,8,41.5,RENT,2,0
APP0049321,69,90191,11,50049,vacation,0.153,43,19,45.1,RENT,0,0
APP0049322,56,76735,17,15366,other,0.113,19,10,46.6,MORTGAGE,0,0
APP0049323,47,82570,9,13969,medical,0.161,25,19,37.1,OWN,0,0
APP0049324,40,86704,17,6761,medical,0.177,18,6,25.2,MORTGAGE,0,0
APP0049325,39,44497,7,8445,debt_consolidation,0.133,14,8,67.8,MORTGAGE,0,0
APP0049326,29,94263,7,33173,wedding,0.083,8,4,33.6,RENT,0,1
APP0049327,22,53691,3,10313,vacation,0.247,0,5,6.1,RENT,1,0
APP0049328,29,33742,1,13397,debt_consolidation,0.124,7,8,32.1,MORTGAGE,0,0
APP0049329,59,121734,18,28512,debt_consolidation,0.07,32,8,17.9,MORTGAGE,0,0
APP0049330,49,20000,0,8458,wedding,0.129,28,12,25.7,RENT,3,1
APP0049331,25,25735,0,6288,vacation,0.16,5,9,29.9,MORTGAGE,0,0
APP0049332,23,33783,2,6376,car,0.162,0,4,24.1,RENT,1,0
APP0049333,50,53752,19,15824,other,0.148,0,5,7.7,OWN,0,0
APP0049334,47,160333,26,40103,other,0.207,6,4,10.3,MORTGAGE,0,0
APP0049335,59,58256,35,40870,medical,0.369,29,6,52.8,RENT,0,0
APP0049336,41,96887,1,39992,vacation,0.117,6,7,47.7,RENT,0,0
APP0049337,34,62401,15,20103,vacation,0.187,12,6,37.4,MORTGAGE,0,0
APP0049338,40,39024,10,8712,car,0.099,4,5,10.9,RENT,0,1
APP0049339,36,47554,0,17697,other,0.145,9,5,20.0,RENT,0,1
APP0049340,29,52497,4,16346,vacation,0.107,1,3,14.6,RENT,2,0
APP0049341,28,46097,6,9357,other,0.16,3,5,56.2,MORTGAGE,0,1
APP0049342,45,57706,20,12262,home_improvement,0.158,15,15,21.2,RENT,1,0
APP0049343,52,93138,25,34884,home_improvement,0.334,26,12,16.5,OWN,0,0
APP0049344,27,85410,1,41048,car,0.133,6,5,15.2,MORTGAGE,0,0
APP0049345,56,59115,16,26500,car,0.225,29,13,44.9,MORTGAGE,0,0
APP0049346,31,54018,10,17259,wedding,0.345,9,5,10.0,OWN,0,0
APP0049347,49,60494,5,17574,medical,0.099,9,8,15.8,MORTGAGE,0,0
APP0049348,31,52107,8,8850,wedding,0.147,7,7,19.0,MORTGAGE,0,0
APP0049349,21,80352,2,23439,debt_consolidation,0.165,1,5,23.5,RENT,2,1
APP0049350,40,177297,10,118826,medical,0.227,10,4,33.1,RENT,1,1
APP0049351,39,42399,8,20236,vacation,0.263,6,3,14.3,MORTGAGE,0,0
APP0049352,36,125115,1,37055,home_improvement,0.185,4,5,49.4,OWN,0,0
APP0049353,57,85176,36,18728,car,0.265,25,13,12.7,RENT,0,0
APP0049354,24,43746,2,23427,medical,0.177,4,3,36.8,RENT,0,0
APP0049355,24,67396,0,14937,home_improvement,0.334,1,2,61.9,MORTGAGE,3,1
APP0049356,34,43035,7,18255,medical,0.183,4,1,18.1,OWN,0,0
APP0049357,26,56381,4,39187,medical,0.267,1,7,27.7,RENT,0,0
APP0049358,48,53187,20,27102,wedding,0.174,17,5,37.8,RENT,0,0
APP0049359,32,50079,8,13054,medical,0.113,12,6,26.2,MORTGAGE,0,0
APP0049360,34,50703,4,17656,car,0.231,6,8,24.3,MORTGAGE,0,0
APP0049361,50,72665,13,40136,medical,0.187,20,10,22.1,MORTGAGE,0,0
APP0049362,22,43742,1,7870,wedding,0.241,3,2,23.1,OWN,1,1
APP0049363,48,107457,7,23004,major_purchase,0.3,21,6,39.3,MORTGAGE,1,0
APP0049364,40,46706,6,25719,wedding,0.511,16,9,30.2,MORTGAGE,0,0
APP0049365,45,51984,11,23047,other,0.126,25,9,28.2,MORTGAGE,0,0
APP0049366,32,34209,7,14113,other,0.233,8,3,9.8,OWN,0,0
APP0049367,31,122766,3,50097,debt_consolidation,0.129,9,5,57.2,MORTGAGE,0,0
APP0049368,25,39534,1,14557,major_purchase,0.092,0,4,8.8,RENT,0,0
APP0049369,28,78902,4,34375,medical,0.228,6,9,63.4,MORTGAGE,0,0
APP0049370,43,59205,19,19159,wedding,0.421,0,3,56.3,OWN,0,1
APP0049371,21,36998,2,4560,debt_consolidation,0.256,1,7,25.6,RENT,0,1
APP0049372,32,71725,13,24837,wedding,0.226,9,6,11.4,RENT,0,0
APP0049373,42,89592,8,27753,car,0.141,18,7,53.5,MORTGAGE,0,0
APP0049374,36,101947,2,24065,home_improvement,0.17,16,5,19.6,MORTGAGE,0,0
APP0049375,21,36841,1,7840,major_purchase,0.067,0,1,15.1,MORTGAGE,1,0
APP0049376,62,80641,24,62781,major_purchase,0.447,29,11,28.7,MORTGAGE,2,0
APP0049377,44,101185,24,82309,wedding,0.479,2,7,21.2,MORTGAGE,0,0
APP0049378,27,54807,5,21667,major_purchase,0.263,2,5,42.1,RENT,2,0
APP0049379,30,42477,4,13271,home_improvement,0.254,7,4,19.7,OWN,0,0
APP0049380,23,33255,1,8349,wedding,0.453,4,5,32.5,MORTGAGE,2,0
APP0049381,57,40710,27,9897,car,0.164,23,8,12.7,MORTGAGE,0,1
APP0049382,36,120948,14,20244,home_improvement,0.221,4,4,19.6,MORTGAGE,0,0
APP0049383,47,58385,3,18627,car,0.17,20,8,3.9,OWN,0,0
APP0049384,40,26214,2,8427,debt_consolidation,0.246,9,10,29.2,MORTGAGE,1,0
APP0049385,43,55889,17,12007,medical,0.219,9,9,25.3,MORTGAGE,0,0
APP0049386,21,74197,0,37878,car,0.262,2,7,41.1,RENT,1,0
APP0049387,43,43444,17,8317,medical,0.118,7,5,2.3,RENT,0,1
APP0049388,27,61126,0,31314,vacation,0.261,1,5,36.6,RENT,1,0
APP0049389,28,62792,8,17093,major_purchase,0.139,8,7,38.2,RENT,1,0
APP0049390,49,46538,22,10691,medical,0.311,3,4,38.8,OWN,1,0
APP0049391,53,72917,32,42327,medical,0.283,24,11,32.8,MORTGAGE,0,0
